stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
3391,3391,EB Charleston after Emerywood,,36.15896,-115.276466,,,,,,0
3392,3392,EB Charleston before 8th,,36.158727,-115.143514,,,,,,0
3393,3393,EB Charleston after Christy,,36.159288,-115.052761,,,,,,0
3394,3394,EB Sahara after Pioneer,,36.143652,-115.255933,,,,,,0
3395,3395,SB Tree Line after Charleston,,36.158765,-115.039969,,,,,,0
3396,3396,SB Tree Line after Grape Blossom,,36.154491,-115.03812,,,,,,0
3397,3397,SB Tree Line after American Beauty,,36.150947,-115.034434,,,,,,0
3398,3398,SB Tree Line after Wildcat,,36.148067,-115.033776,,,,,,0
3399,3399,NB Sloan after Sahara,,36.145452,-115.047144,,,,,,0
3402,3402,WB Charleston before Antelope,,36.15922,-115.250114,,,,,,0
3403,3403,WB Charleston after Buffalo,,36.159201,-115.263019,,,,,,0
3404,3404,WB Charleston after Shelter Island,,36.159199,-115.266597,,,,,,0
3405,3405,WB Charleston after Cimarron,,36.159183,-115.272461,,,,,,0
3406,3406,WB Charleston before Heavenly Hills,,36.159174,-115.277036,,,,,,0
3413,3413,WB Sahara before Pioneer,,36.143981,-115.255297,,,,,,0
3418,3418,SB Eastern after Wigwam,,36.034332,-115.118571,,,,,,0
3419,3419,WB Bonanza after Ute,,36.17421,-115.061027,,,,,,0
3420,3420,SB Green Valley after Windmill,,36.042817,-115.082403,,,,,,0
3422,3422,EB Vegas after Buffalo,,36.188659,-115.25953,,,,,,0
3426,3426,WB Lake Mead before Buffalo,,36.196217,-115.256998,,,,,,0
3427,3427,SB Green Valley after Wigwam,,36.034049,-115.085042,,,,,,0
3434,3434,WB Lake Mead after Van Wagenen,,36.035371,-115.001108,,,,,,0
3438,3438,EB Lake Mead after Industrial Park,,36.034776,-115.00313,,,,,,0
3439,3439,EB Lake Mead after Water,,36.036925,-114.986412,,,,,,0
3464,3464,NB Stephanie after Trail Canyon,,36.045337,-115.046471,,,,,,0
3465,3465,WB Warm Springs after Heavenly View,,36.056889,-115.09129,,,,,,0
3466,3466,EB Cheyenne after Coleman,,36.2175,-115.17444,,,,,,0
3467,3467,EB Cheyenne after Lincoln,,36.217571,-115.083774,,,,,,0
3468,3468,WB Cheyenne before Lincoln,,36.217817,-115.084237,,,,,,0
3469,3469,WB Cheyenne after Coleman,,36.21778,-115.175347,,,,,,0
3470,3470,WB Cheyenne after Durango,,36.21875,-115.279408,,,,,,0
3471,3471,WB Cheyenne after Chelmsford,,36.218737,-115.287248,,,,,,0
3473,3473,EB Gowan after Fort Apache,,36.226042,-115.296705,,,,,,0
3474,3474,EB Gowan after Campbell,,36.226078,-115.29208,,,,,,0
3475,3475,EB Gowan after El Capitan,,36.226065,-115.287553,,,,,,0
3476,3476,EB Gowan before Durango,W GOWAN RD & RUSTIC WOODS ST,36.226089,-115.283441,,,,,,0
3477,3477,EB Gowan after Windy Bluff,,36.22593,-115.272518,,,,,,0
3502,3502,EB Craig after Pecos,,36.240098,-115.096598,,,,,,0
3503,3503,EB Craig before Walnut,,36.240202,-115.089755,,,,,,0
3508,3508,WB Craig after Lamb,,36.240577,-115.08097,,,,,,0
3509,3509,WB Craig before Mitchell,,36.240396,-115.096205,,,,,,0
3584,3584,WB Pinto after Martin L King,,36.164358,-115.162916,,,,,,0
3590,3590,SB Las Vegas at Bellagio,,36.110565,-115.17324,,,,,,0
3591,3591,WB Craig after Walnut,,36.240468,-115.090263,,,,,,0
3598,3598,NB Eastern after I 215 West,,36.0254,-115.118285,,,,,,0
3617,3617,SB Eastern after Pebble,,36.027135,-115.118629,,,,,,0
3620,3620,EB Charleston after Fort Apache,,36.158878,-115.290585,,,,,,0
3622,3622,EB Charleston after Odette,,36.158941,-115.286532,,,,,,0
3626,3626,WB Warm Springs before Annabelle,,36.05632,-115.050137,,,,,,0
3640,3640,EB Washington after Chabot,,36.181041,-115.195493,,,,,,0
3641,3641,NB Sloan after Whispering Pines,,36.15571,-115.047213,,,,,,0
3642,3642,SB Rancho before Decatur,,36.211475,-115.207169,,,,,,0
3643,3643,NB Rancho after Torrey Pines,,36.243136,-115.235646,,,,,,0
3644,3644,WB Cheyenne after Valley,,36.217522,-115.19833,,,,,,0
3645,3645,EB Cheyenne before Valley,,36.217277,-115.19778,,,,,,0
3651,3651,WB Lake Mead before Victor,,36.19752,-115.176008,,,,,,0
3654,3654,WB Owens before Linnbaker,,36.188557,-115.084289,,,,,,0
3655,3655,NB Eastern after Pebble,,36.028256,-115.11828,,,,,,0
3657,3657,SB Lamb before Alto,,36.211524,-115.080312,,,,,,0
3658,3658,NB Lamb after Cecile,,36.214364,-115.08,,,,,,0
3660,3660,SB Gibson after Warm Springs,,36.055761,-115.028871,,,,,,0
3663,3663,WB Cheyenne before Lamb,,36.21787,-115.076158,,,,,,0
3666,3666,EB Bonanza before Martin L King,,36.17706,-115.16364,,,,,,0
3676,3676,NB Sloan after Ballinger,,36.151028,-115.047189,,,,,,0
3679,3679,WB Flamingo after Cimarron,,36.114869,-115.270687,,,,,,0
3681,3681,EB Spring Mountain after Durango,,36.125773,-115.277972,,,,,,0
3682,3682,EB Spring Mountain after Cimarron,,36.125618,-115.269155,,,,,,0
3684,3684,EB Spring Mtn after Spring Shower,,36.125531,-115.264339,,,,,,0
3685,3685,WB Gowan before Belmont,,36.22519,-115.10737,,,,,,0
3688,3688,SB Civic Center after Seco Adobe,,36.221537,-115.118227,,,,,,0
3689,3689,SB Civic Center before Cope,,36.218891,-115.120158,,,,,,0
3690,3690,EB Charleston after Hualapai,,36.158824,-115.313179,,,,,,0
3692,3692,EB Charleston after Sloan,,36.159313,-115.045216,,,,,,0
3702,3702,EB Russell after Montessouri,,36.085043,-115.246879,,,,,,0
3713,3713,WB Bonanza after Legion,,36.173617,-115.084328,,,,,,0
3721,3721,WB Russell after Rainbow,,36.085252,-115.243361,,,,,,0
3722,3722,SB Buffalo after Vegas,,36.187979,-115.26017,,,,,,0
3726,3726,NB Durango after Twain,,36.12275,-115.278789,,,,,,0
3727,3727,SB Buffalo after Gowan,,36.225194,-115.260702,,,,,,0
3730,3730,EB Cheyenne after Buffalo,,36.218131,-115.259651,,,,,,0
3733,3733,SB Boulder after Major,,36.029254,-114.970781,,,,,,0
3738,3738,SB Boulder after Horizon,,36.013568,-114.953159,,,,,,0
3741,3741,EB Flamingo after Pearl,,36.115126,-115.096161,,,,,,0
3744,3744,WB Horizon after Boulder,,36.013761,-114.954149,,,,,,0
3772,3772,WB Spring Mountain after Tenaya,,36.125739,-115.252961,,,,,,0
3775,3775,WB Charleston after Rampart,,36.159166,-115.292139,,,,,,0
3776,3776,WB Charleston after Hualapai,,36.159104,-115.315151,,,,,,0
3777,3777,WB Charleston after Town Center,,36.159114,-115.324508,,,,,,0
3789,3789,WB Washington before Buffalo,,36.18147,-115.257198,,,,,,0
3790,3790,EB Washington at 7501 W. Washington,,36.18125,-115.257198,,,,,,0
3798,3798,WB Cheyenne after Campbell,,36.218718,-115.293439,,,,,,0
3800,3800,EB Sahara after Meyers Ct,,36.143617,-115.264987,,,,,,0
3801,3801,WB Sahara at 7980 W. Sahara,,36.143929,-115.265451,,,,,,0
3802,3802,SB Decatur after Hacienda,,36.092519,-115.208115,,,,,,0
3805,3805,NB Pecos before Wigwam,,36.031467,-115.100159,,,,,,0
3806,3806,EB Sahara after Walnut,,36.14425,-115.087163,,,,,,0
3819,3819,SB Rampart before Alta,,36.16951,-115.28716,,,,,,0
3825,3825,SB Eastern after Silverado Ranch,,36.012698,-115.118975,,,,,,0
3832,3832,NB Pecos before Quail,,36.083847,-115.1008,,,,,,0
3835,3835,SB Centennial Ctr before Tropical,,36.274069,-115.26825,,,,,,0
3844,3844,NB Dean Martin after Blue Diamond,,36.042759,-115.187939,,,,,,0
3853,3853,WB Tropicana after Tenaya,,36.099858,-115.252588,,,,,,0
3854,3854,WB Tropicana after Buffalo,,36.099738,-115.261797,,,,,,0
3855,3855,WB Tropicana after Ragona,,36.099889,-115.267507,,,,,,0
3856,3856,WB Tropicana after Santoro,,36.100049,-115.27316,,,,,,0
3861,3861,WB Tropicana after Hartfield,,36.099749,-115.258287,,,,,,0
3862,3862,WB Tropicana before Durango,,36.100139,-115.277107,,,,,,0
3863,3863,NB Durango after Tropicana,,36.10082,-115.27905,,,,,,0
3865,3865,NB Durango after Peace,,36.108279,-115.278959,,,,,,0
3866,3866,NB Durango after Rochelle,,36.11153,-115.278919,,,,,,0
3867,3867,EB Flamingo after Durango,,36.11473,-115.277867,,,,,,0
3872,3872,EB Cheyenne before Nellis,,36.218154,-115.063082,,,,,,0
3876,3876,EB Flamingo after Gagnier,,36.114638,-115.274047,,,,,,0
3877,3877,EB Flamingo after Cimarron,,36.114519,-115.269379,,,,,,0
3878,3878,EB Flamingo before Warbonnet,,36.114551,-115.266099,,,,,,0
3884,3884,EB Cheyenne before Fountain Falls,,36.217436,-115.184371,,,,,,0
3885,3885,WB Cheyenne after Fountain Falls,,36.217659,-115.184655,,,,,,0
3895,3895,NB Pecos at 4224 N. Pecos,,36.23701,-115.098568,,,,,,0
3902,3902,NB Decatur before Reno,,36.097023,-115.207787,,,,,,0
3907,3907,NB Sky Pointe after Tenaya,,36.264859,-115.252666,,,,,,0
3908,3908,NB Sky Pointe after Ranch House,,36.271247,-115.260321,,,,,,0
3910,3910,WB Craig before Andrews,,36.240522,-115.084931,,,,,,0
3914,3914,NB Dean Martin before Warm Springs,,36.056409,-115.183435,,,,,,0
3920,3920,EB Spring Mountain before Kids Zone,,36.12568,-115.273552,,,,,,0
3936,3936,EB Lake Mead after Rancho,,36.200218,-115.195519,,,,,,0
3937,3937,EB Lake Mead at Texas Station,,36.198049,-115.189834,,,,,,0
3940,3940,WB Lake Mead after Simmons,,36.197569,-115.179575,,,,,,0
3941,3941,WB Lake Mead before Allen,,36.197709,-115.187398,,,,,,0
3942,3942,WB Lake Mead before Rancho,,36.200462,-115.195823,,,,,,0
3943,3943,WB Craig after Losee,,36.239943,-115.11769,,,,,,0
3944,3944,WB Craig after Bruce,,36.239847,-115.125992,,,,,,0
3945,3945,WB Craig after 5th,,36.239758,-115.135004,,,,,,0
3946,3946,WB Craig after Commerce,,36.239688,-115.144469,,,,,,0
3948,3948,WB Craig after Camino Al Norte,,36.239619,-115.16284,,,,,,0
3949,3949,WB Craig after Clayton,,36.239599,-115.171578,,,,,,0
3950,3950,WB Craig after Coleman,,36.239582,-115.175999,,,,,,0
3951,3951,WB Craig after Simmons,,36.239599,-115.180739,,,,,,0
3952,3952,WB Craig after Ferrell,,36.239565,-115.185547,,,,,,0
3953,3953,WB Craig after Allen,,36.239548,-115.190119,,,,,,0
3954,3954,WB Craig after Valley,,36.239198,-115.199138,,,,,,0
3955,3955,WB Craig after San Mateo,,36.239058,-115.203539,,,,,,0
3956,3956,WB Craig after Decatur,,36.238947,-115.20843,,,,,,0
3957,3957,WB Craig after Thom,,36.238955,-115.212505,,,,,,0
3959,3959,WB Craig after Camino Del Oro,,36.239067,-115.220299,,,,,,0
3960,3960,WB Craig after Jones,,36.239274,-115.226722,,,,,,0
3961,3961,WB Craig before Rancho,,36.23955,-115.230236,,,,,,0
3970,3970,EB Craig after Rancho,,36.239349,-115.231074,,,,,,0
3971,3971,EB Craig after Decatur,,36.238662,-115.206251,,,,,,0
3972,3972,EB Craig after Simmons,,36.239269,-115.179617,,,,,,0
3973,3973,EB Craig after Coleman,,36.239301,-115.174898,,,,,,0
3974,3974,EB Craig after Clayton,,36.239258,-115.170317,,,,,,0
3975,3975,EB Craig after Scott Robinson,,36.239278,-115.165887,,,,,,0
3976,3976,EB Craig after Martin L King,,36.239218,-115.160949,,,,,,0
3977,3977,EB Craig after Revere,,36.239233,-115.152253,,,,,,0
3978,3978,EB Craig after Commerce,,36.239357,-115.142869,,,,,,0
3980,3980,EB Craig after Arcata,,36.239548,-115.124757,,,,,,0
3981,3981,EB Craig after Losee,,36.239687,-115.116219,,,,,,0
3997,3997,WB Paseo Verde before St Rose,,36.01962,-115.098037,,,,,,0
3998,3998,SB Pecos before Sunset,,36.072353,-115.100996,,,,,,0
3999,3999,SB Pecos after Warm Springs,,36.056293,-115.100511,,,,,,0
4001,4001,SB Pecos after Robindale,,36.049168,-115.10043,,,,,,0
4003,4003,SB Pecos after Windmill,,36.04185,-115.100419,,,,,,0
4004,4004,SB Pecos after Sun Shadow,,36.038094,-115.100384,,,,,,0
4014,4014,EB Ann after Santa Flora,,36.261614,-115.150531,,,,,,0
4021,4021,WB Tropical after Revere,,36.269284,-115.153909,,,,,,0
4023,4023,SB Camino Eldorado after Tropical,,36.267961,-115.160275,,,,,,0
4024,4024,SB Camino Eldorado after Bent Arrow,,36.265737,-115.15901,,,,,,0
4025,4025,SB Camino Eldorado after Red Hollow,,36.263132,-115.157896,,,,,,0
4034,4034,WB Craig after Kings Hill,,36.239585,-115.148894,,,,,,0
4037,4037,SB Nellis before Bonanza,,36.174957,-115.062329,,,,,,0
4038,4038,SB Rainbow across from Lost Dutchmn,,36.185028,-115.242402,,,,,,0
4039,4039,NB Rainbow after Lost Dutchman,,36.185483,-115.24216,,,,,,0
4044,4044,WB Craig after Lawrence,,36.239895,-115.121887,,,,,,0
4045,4045,EB Craig before Losee,,36.239628,-115.12062,,,,,,0
4055,4055,SB Fort Apache after Lake North,,36.140242,-115.297634,,,,,,0
4056,4056,SB Fort Apache after Mariner Cove,,36.136978,-115.297488,,,,,,0
4057,4057,SB Fort Apache after Lake South,,36.133069,-115.297322,,,,,,0
4058,4058,EB Desert Inn after Fort Apache,,36.12971,-115.296409,,,,,,0
4059,4059,EB Desert Inn after Erva,,36.129629,-115.291889,,,,,,0
4060,4060,EB Desert Inn after El Capitan,,36.129553,-115.28732,,,,,,0
4062,4062,EB Desert Inn after Riley,,36.129493,-115.282426,,,,,,0
4064,4064,NB Paradise after Desert Inn,,36.130124,-115.154681,,,,,,0
4066,4066,NB Paradise after Convention Center,,36.132786,-115.154632,,,,,,0
4068,4068,NB Paradise after Elvis Presley,,36.136664,-115.154667,,,,,,0
4077,4077,EB Washington after Christy,,36.18137,-115.052209,,,,,,0
4080,4080,EB Washington before Linn,,36.18139,-115.049148,,,,,,0
4092,4092,SB Gr Centr at LV Prem Outlets-Nort,,36.163237,-115.157058,,,,,,0
4107,4107,EB Charleston after Town Center,,36.158812,-115.321982,,,,,,0
4119,4119,NB Gilespie after Carpenters Union,,36.066339,-115.163338,,,,,,0
4172,4172,NB Las Vegas before Sunset,,36.068633,-115.172172,,,,,,0
4179,4179,NB Durango after Alta,,36.166955,-115.27782,,,,,,0
4180,4180,WB Charleston after Palace,,36.159086,-115.30383,,,,,,0
4183,4183,NB Las Vegas after Washington,,36.182698,-115.133882,,,,,,0
4184,4184,SB Gilespie after Pamalyn,,36.065473,-115.163542,,,,,,0
4186,4186,NB Boulder before Russell,,36.084213,-115.031831,,,,,,0
4188,4188,EB Russell after Valley View,,36.086187,-115.188946,,,,,,0
4218,4218,SB Carnegie after Village View,,36.020544,-115.09188,,,,,,0
4222,4222,NB Decatur after Lone Mountain,,36.247373,-115.207409,,,,,,0
4223,4223,NB Decatur after La Madre,,36.250974,-115.207386,,,,,,0
4224,4224,NB Decatur after Washburn,,36.25511,-115.207244,,,,,,0
4229,4229,NB Village Park after Paseo Verde,,36.020102,-115.087602,,,,,,0
4231,4231,SB Las Vegas after Wigwam,,36.034177,-115.17257,,,,,,0
4233,4233,NB Decatur after Hammer,,36.258276,-115.20718,,,,,,0
4243,4243,EB Warm Springs before Tomiyasu,,36.056809,-115.108139,,,,,,0
4250,4250,WB Craig before Camino Al Norte,,36.239546,-115.157751,,,,,,0
4253,4253,WB Desert Inn after Durango,,36.129685,-115.279617,,,,,,0
4254,4254,EB Sunset after Gilespie,,36.071101,-115.162679,,,,,,0
4265,4265,EB BC Pkwy after Veterans Memorial,,35.967597,-114.867458,,,,,,0
4266,4266,WB BC Pkwy before Veterans Memorial,,35.968022,-114.867804,,,,,,0
4275,4275,WB Sky Pointe after John Herbert,,36.278987,-115.263191,,,,,,0
4280,4280,NB Las Vegas before Civic Center,,36.201298,-115.121136,,,,,,0
4281,4281,NB Las Vegas before Carey,,36.20279,-115.118594,,,,,,0
4282,4282,NB Las Vegas after Belmont,,36.210144,-115.106038,,,,,,0
4283,4283,NB Las Vegas at Market Center,,36.212646,-115.101763,,,,,,0
4284,4284,NB Las Vegas before Cheyenne,,36.217236,-115.093926,,,,,,0
4285,4285,NB Las Vegas after Walnut,,36.220718,-115.08797,,,,,,0
4286,4286,NB Las Vegas after Lamb,,36.226852,-115.077479,,,,,,0
4287,4287,NB Las Vegas after Lamont,,36.233477,-115.066161,,,,,,0
4288,4288,SB Las Vegas after Craig,,36.239355,-115.056637,,,,,,0
4289,4289,SB Las Vegas after Nellis,,36.235678,-115.062916,,,,,,0
4290,4290,SB Las Vegas after Lamont,,36.233134,-115.067265,,,,,,0
4291,4291,SB Las Vegas after Lamb,,36.224408,-115.082187,,,,,,0
4292,4292,SB Las Vegas after Walnut,,36.219548,-115.09049,,,,,,0
4293,4293,SB Las Vegas after Cheyenne,,36.216111,-115.096358,,,,,,0
4294,4294,SB Las Vegas after Pecos,,36.214254,-115.099531,,,,,,0
4295,4295,SB Las Vegas after Evans,,36.208492,-115.10937,,,,,,0
4296,4296,SB Las Vegas after Carey,,36.202489,-115.11963,,,,,,0
4297,4297,SB Las Vegas after Civic Center,,36.201564,-115.121203,,,,,,0
4298,4298,SB Eastern after St Rose,,36.005971,-115.1131,,,,,,0
4299,4299,SB Las Vegas after Town Square,,36.067595,-115.172626,,,,,,0
4301,4301,NB Eastern after St Rose,,36.008178,-115.115183,,,,,,0
4303,4303,NB Pecos after Pebble,,36.028556,-115.100316,,,,,,0
4310,4310,NB Dean Martin after Robindale,,36.050529,-115.183449,,,,,,0
4316,4316,SB Boulder after Equestrian,,36.010135,-114.949292,,,,,,0
4317,4317,NB Boulder after Equestrian,,36.011408,-114.949946,,,,,,0
4322,4322,SB Las Vegas before Tonopah,,36.192301,-115.132653,,,,,,0
4324,4324,South Strip Transit Terminal (SSTT),,36.06841,-115.16557,,,,,,0
4333,4333,WB Pilot after Paradise,,36.06636,-115.141721,,,,,,0
4334,4334,SB Bermuda after Pilot,,36.067426,-115.154677,,,,,,0
4338,4338,SB Las Vegas after Ford,,36.031171,-115.172529,,,,,,0
4339,4339,NB Las Vegas after Ford,,36.033126,-115.17214,,,,,,0
4341,4341,EB George Crockett after Gilespie,,36.062937,-115.162649,,,,,,0
4342,4342,EB George Crockett after Bermuda,,36.060856,-115.153351,,,,,,0
4344,4344,WB Pilot at 748. E. Pilot,,36.06565,-115.146153,,,,,,0
4345,4345,WB Pilot before Bermuda,,36.06801,-115.148945,,,,,,0
4351,4351,NB Paradise before Sahara,,36.142337,-115.154609,,,,,,0
4352,4352,NB Hollywood after Lake Mead,,36.196403,-115.026249,,,,,,0
4354,4354,NB Hollywood before Carey,,36.202137,-115.026798,,,,,,0
4363,4363,WB Warm Springs after Gibson,,36.056508,-115.02945,,,,,,0
4365,4365,WB Warm Springs after Marks,,36.056427,-115.038482,,,,,,0
4366,4366,WB Warm Springs after Julia,,36.056352,-115.043195,,,,,,0
4369,4369,SB Carnegie before Paseo Verde,,36.018927,-115.091499,,,,,,0
4370,4370,NB Rainbow before Hacienda,,36.090423,-115.242737,,,,,,0
4372,4372,WB Hidden Well after Bermuda,,36.064291,-115.155396,,,,,,0
4375,4375,SB Stephanie after Trail Canyon,,36.044529,-115.04677,,,,,,0
4376,4376,EB Amer Pacific before Pacific Ctr,,36.041669,-115.041578,,,,,,0
4377,4377,EB Amer Pacific after Gallaghr Crst,,36.041719,-115.035087,,,,,,0
4378,4378,EB Carey after Radwick,,36.20243,-115.02208,,,,,,0
4413,4413,SB Green Valley after Corporate,,36.026743,-115.085799,,,,,,0
4419,4419,EB Craig after Camino Al Norte,,36.23926,-115.156582,,,,,,0
4425,4425,SB Las Vegas before Magnet,,36.204543,-115.116116,,,,,,0
4427,4427,NB Jones after Cheyenne,,36.217535,-115.2257,,,,,,0
4428,4428,NB Jones after Santa Catalina,,36.220418,-115.225679,,,,,,0
4430,4430,NB Jones before Gowan,,36.223866,-115.225657,,,,,,0
4431,4431,NB Jones after Edward,,36.228798,-115.225444,,,,,,0
4432,4432,NB Jones after Rancho,,36.233391,-115.225899,,,,,,0
4433,4433,NB Jones after Hickam,,36.236906,-115.225372,,,,,,0
4437,4437,SB Jones after Rancho,,36.230537,-115.225509,,,,,,0
4438,4438,SB Jones after Gilmore,,36.22749,-115.225746,,,,,,0
4439,4439,SB Jones after Gowan,,36.223607,-115.225868,,,,,,0
4441,4441,SB Jones after Buckskin,,36.220115,-115.225889,,,,,,0
4442,4442,SB Simmons before Cheyenne,,36.21855,-115.179652,,,,,,0
4443,4443,SB Simmons before Citizen,,36.20773,-115.179184,,,,,,0
4444,4444,EB Craig after Kings Hill,,36.2393,-115.146986,,,,,,0
4450,4450,NB Rancho after Lone Mountain,,36.248359,-115.240395,,,,,,0
4453,4453,WB Centennial after Tenaya,,36.277006,-115.252612,,,,,,0
4454,4454,NB Sky Pointe after Buffalo,,36.280983,-115.267412,,,,,,0
4455,4455,NB Cimarron after Deer Springs,N CIMARRON RD & S GIBSON RD,36.284863,-115.269519,,,,,,0
4456,4456,NB Cimarron after Odysseus,,36.287748,-115.269451,,,,,,0
4457,4457,EB Elkhorn after Cimarron,,36.291017,-115.268776,,,,,,0
4481,4481,SB Eastern after Siena Heights,,36.003766,-115.110552,,,,,,0
4483,4483,WB Horizon Ridge after Eastern,,35.998937,-115.105982,,,,,,0
4485,4485,NB Eastern after Coronado Center,,36.00306,-115.109283,,,,,,0
4486,4486,NB Eastern before St Rose,,36.006138,-115.112787,,,,,,0
4487,4487,SB Buffalo after Cheyenne,,36.21768,-115.2606,,,,,,0
4488,4488,SB Buffalo after Valiant Dr,,36.21302,-115.260668,,,,,,0
4489,4489,SB Buffalo across from Peak,,36.209547,-115.260764,,,,,,0
4495,4495,WB Craig after Revere,,36.239559,-115.153945,,,,,,0
5035,5035,NB Pecos after Callahan,,36.081982,-115.100801,,,,,,0
5044,5044,EB Craig before Arcata,,36.239523,-115.129226,,,,,,0
5045,5045,WB Craig after Donna,,36.239784,-115.130652,,,,,,0
5051,5051,SB Las Vegas before Lake Mead,,36.196733,-115.128124,,,,,,0
5052,5052,NB Las Vegas after Lake Mead,,36.196736,-115.127848,,,,,,0
5058,5058,EB Craig after 5th,,36.239491,-115.133563,,,,,,0
5066,5066,NB Simmons after Washburn,,36.254563,-115.179886,,,,,,0
5087,5087,NB Simmons after Hammer,,36.258733,-115.17985,,,,,,0
5093,5093,SB Pecos after Oquendo,,36.082317,-115.10109,,,,,,0
5102,5102,WB Russell after Las Vegas,,36.086327,-115.174545,,,,,,0
5103,5103,WB Russell after Polaris,,36.086369,-115.18704,,,,,,0
5109,5109,SB Rainbow at 1725 N. Rainbow,,36.191834,-115.242414,,,,,,0
5110,5110,SB Durango after Gowan,,36.22547,-115.27913,,,,,,0
5111,5111,SB Durango after Majestic Valley,,36.22297,-115.27903,,,,,,0
5113,5113,SB Rampart after Hillpointe,,36.19506,-115.2864,,,,,,0
5114,5114,SB Rampart after Vegas,,36.18826,-115.28774,,,,,,0
5115,5115,SB Rampart before Canyon Run Dr.,,36.17571,-115.28733,,,,,,0
5116,5116,SB Rampart after Alta,,36.166226,-115.288824,,,,,,0
5117,5117,SB Fort Apache after Charleston,,36.158363,-115.291593,,,,,,0
5121,5121,SB Durango after Spring Mountain,,36.125536,-115.279131,,,,,,0
5122,5122,SB Durango after Twain,,36.121845,-115.27913,,,,,,0
5130,5130,NB Valley View after Meadows,,36.170707,-115.192479,,,,,,0
5139,5139,NB Durango after Flamingo,,36.115438,-115.278839,,,,,,0
5164,5164,NB Durango after Spring Mountain,,36.126416,-115.278782,,,,,,0
5166,5166,NB Durango after Desert Inn,,36.13012,-115.27871,,,,,,0
5168,5168,NB Durango after Edna,,36.137403,-115.2788,,,,,,0
5169,5169,NB Fort Apache after Sahara,,36.145285,-115.29758,,,,,,0
5170,5170,NB Ft Apache at Residnc at Cnyn Gat,,36.14784,-115.29735,,,,,,0
5171,5171,NB Fort Apache after Red Hills,,36.151423,-115.294743,,,,,,0
5173,5173,NB Rampart after Alta,,36.169495,-115.286852,,,,,,0
5174,5174,NB Rampart after Canyon Run Dr.,,36.174682,-115.286908,,,,,,0
5175,5175,NB Rampart before Vegas,,36.188026,-115.28741,,,,,,0
5177,5177,NB Rampart before Del Webb,,36.209644,-115.278775,,,,,,0
5179,5179,NB Durango after Eldora,,36.14072,-115.2788,,,,,,0
5181,5181,SB Rampart after Lazarette,,36.2138,-115.27902,,,,,,0
5182,5182,SB Rampart before Del Webb,,36.20601,-115.27915,,,,,,0
5183,5183,SB Rampart after Sir William,,36.1637,-115.29111,,,,,,0
5195,5195,NB Buffalo after Elkhorn,,36.29118,-115.260095,,,,,,0
5197,5197,NB Buffalo after Bridlehorne,,36.294821,-115.259249,,,,,,0
5199,5199,WB Farm after Buffalo,,36.298007,-115.261001,,,,,,0
5200,5200,WB Farm after Palm Grove,,36.298321,-115.265631,,,,,,0
5201,5201,WB Farm after Cimarron,,36.298658,-115.27021,,,,,,0
5202,5202,WB Farm after Nido,,36.298838,-115.273202,,,,,,0
5203,5203,WB Farm after Tule Springs,,36.299222,-115.279391,,,,,,0
5204,5204,SB Durango after El Capitan,,36.30096,-115.283304,,,,,,0
5206,5206,SB Durango after Elkhorn,,36.291031,-115.288028,,,,,,0
5207,5207,SB Durango after Dorrell,,36.28763,-115.28799,,,,,,0
5209,5209,WB Charleston after Indigo,,36.159123,-115.319015,,,,,,0
5210,5210,EB Warm Springs after Valle Verde,,36.056158,-115.068205,,,,,,0
5211,5211,EB Warm Springs after Norlina,,36.056124,-115.064244,,,,,,0
5213,5213,NB Green Valley after Wigwam,,36.034838,-115.084237,,,,,,0
5234,5234,SB Las Vegas after Richmar,,36.016639,-115.17255,,,,,,0
5235,5235,SB Las Vegas after Silverado Ranch,,36.01304,-115.172614,,,,,,0
5237,5237,NB Las Vegas after Silverado Ranch,S LAS VEGAS BLVD & E SILVERADO RANCH BLVD,36.014763,-115.172222,,,,,,0
5259,5259,SB Pavilion Center after Charleston,,36.158131,-115.330832,,,,,,0
5261,5261,NB Pavilion Ctr after Griffith Peak,,36.157603,-115.330499,,,,,,0
5267,5267,NB Stephanie after Santiago,,36.049406,-115.04634,,,,,,0
5275,5275,NB St Rose after Paseo Verde,,36.02013,-115.100378,,,,,,0
5276,5276,SB Gibson after American Pacific,,36.041032,-115.029519,,,,,,0
5277,5277,SB Gibson after Mary Crest,,36.037728,-115.029508,,,,,,0
5278,5278,SB Gibson after Las Palmas Entrada,,36.028183,-115.029701,,,,,,0
5279,5279,SB Gibson after Paseo Verde,,36.024819,-115.029809,,,,,,0
5280,5280,WB Horizon Ridge after Gibson,,36.022089,-115.03055,,,,,,0
5282,5282,WB Horizon Ridg after Cielo Abierto,,36.022029,-115.041541,,,,,,0
5283,5283,NB Stephanie after Horizon Ridge,,36.022358,-115.047123,,,,,,0
5284,5284,NB Stephanie after Paseo Verde,,36.026815,-115.047078,,,,,,0
5285,5285,NB Stephanie after I 215,,36.031226,-115.046927,,,,,,0
5286,5286,NB Stephanie after Wigwam,,36.035385,-115.04672,,,,,,0
5287,5287,NB Stephanie at 170 N. Stephanie,,36.037253,-115.046735,,,,,,0
5316,5316,EB Warm Springs after Marks,,36.056167,-115.036587,,,,,,0
5325,5325,WB Horizon Ridge after Pancho Via,,36.022031,-115.034165,,,,,,0
